"ID","sentiment","word"
4574,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4576,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
4577,0,"Sekarang Kader PDIP yang selaku menjabat Satgas PDIP melanggar Penganiayaan , vonisnya dibebaskan dan Wajib Lapor. Hanya dilakukan Era Pakde Putin Hukum jadi begini...!!! Semoga Sehat Selalu Pakde Putin. percumalaporpolisi Cc: Huntu86135688 Myrdall1 KangPoer12 MyAnalyst4"
4578,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4579,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4580,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4582,0,"Banyak sang kecewa... Kemudian muncul tagar percumalaporpolisi Apa iyaaa gk di tahan... Bukti video udh viral ke angkasa loowwhhh... Lapor pak DivHumas_Polri ListyoSigitP"
4583,-2,"Apa ini yg namanya pura-pura tersangka dan pura-pura dihukum? Mungkin pak mohmahfudmd dan pak ListyoSigitP bisa menjelaskan ke masyarakat tentang hukum dan keadilan itu yg bagaimana, jadi jangan kaget kalo percumalaporpolisi akan selalu jadi trending topik."
4584,-1,"cc DivHumas_Polri ListyoSigitP Tangkap si Dennysiregar7 Kalau tidak, kami akan Terus Viralkan tagar ini percumalaporpolisi"
4586,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4589,-1,"Wow Thailand vs Vietnam ,percumalaporpolisi ,Layangan putus, Dikamar"
4590,-1,"Ada apa dengan mas aris, putri marino, konserpointfest, percumalaporpolisi, nenek, aceh, aris, tunasdibalikseragamjkt48"
4591,-2,"Padahal ini sudah tersangka ya? Kok hanya wajib lapor? Sebenarnya adil atau tidak sih? Nggak mudeng aku rek percumalaporpolisi"
4592,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4595,1,"txtdrberseragam Gak heran kalau ada masyarakat yg berani gini.. PercumaLaporPolisi"
4596,1,"Fakta terbaru: empat anggota laskar Front Pembela Islam (FPI) pengawal Rizieq Syihab yang tewas dalam insiden di KM 50 Tol Jakarta-Cikampek ternyata ditembak sebanyak 11 kali. Informasi selengkapnya bisa kamu tonton di YouTube Narasi KM50MonumenKebiadaban percumalaporpolisi"
4597,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
4598,0,"tangkap juga ini , kandangin FerdinandHaean3 berani2nya menghina paduka yang mulia jokowi percumalaporpolisi cc DivHumas_Polri ListyoSigitP"
4601,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
4602,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4603,-1,"cc DivHumas_Polri ListyoSigitP Tangkap si Dennysiregar7 Kalau tidak, kami akan Terus Viralkan tagar ini percumalaporpolisi"
4605,3,"Jangan buat masyarakat benar-benar jijik pada institusi Polri seperti yang pernah Bapak sampaikan... dan jangan sampai terus berkembang tagar percumalaporpolisi"
4607,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
4608,2,"chicohakim ListyoSigitP DivHumas_Polri Bukan rasa keadilan, tetapi keberanian menegakkan hukum secara nyata. Jadi wajar ada tagar percumalaporpolisi"
4609,-2,"Polisi sesukanya ya melakukan perlakuan hukum. Kemudian hari terulang lgi pejabat menganiaya .. Gimana ngga rusak hukum dinegeri 8ni . percumalaporpolisi percumalaporpolisi"
4610,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4611,-3,"Mengapa bisa begini.. Sementara Habib Bahar dikenakan hukuman..dan yg ini hanya wajib lapor... Why... percumalaporpolisi percumalaporpolisi"
4612,-2,"percumalaporpolisi LUCU NYA HUKUM DI NEGERI INI!! -Hukuman dibawah 5 thn = wajib lapor. -Di kasus lain ada habaib dihukum dibawah 5 tahun = dipenjara. SUDAH JELAS, HUKUM BERPIHAK PADA PENGUASA!! FVCK!"
4615,2,"Wajar mayoritas masyarakat sdh mulai hilang kepercayaan terhadap institusi ini, karena saking banyaknya oknum yg tdk amanah.. percumalaporpolisi"
4616,1,"txtdrberseragam Gak heran kalau ada masyarakat yg berani gini.. PercumaLaporPolisi"
4618,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4619,-2,"Padahal ini sudah tersangka ya? Kok hanya wajib lapor? Sebenarnya adil atau tidak sih? Nggak mudeng aku rek percumalaporpolisi"
4623,-1,"Foto ini mengambarkan percumalaporpolisi benerbada nya, buktinya kasus pelecehan seksual yg dialami 2 mahasiswi universitas sultan ageng tirtayasa sampai sekarang mandek. Kasus ini di tanganin polresserang1 jadi harus gimana kita ini pak ListyoSigitP ?"
4624,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
4625,0,"Tolong ini ya pakkk, ditindak tegas DivHumas_Polri . Jangan sampe hastag PercumaLaporPolisi naik lagi. Plissslah ini penganiayaan buat gerem penonton"
4626,1,"Pendongeng HANDAL percumalaporpolisi"
4627,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4629,-2,"Jaman sekarang kalau ber-urusan dengan Institusi POLRI : perlu orang dalam, perlu jadi orang terpandang, perlu jadi orang berduit dan kalau bisa perlu jadi polisi. Biar urusan di kepolisian mudah, cepat dan adil. Paham kan ?!! percumalaporpolisi"
4632,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4634,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
4635,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
4636,-1,"Foto ini mengambarkan percumalaporpolisi benerbada nya, buktinya kasus pelecehan seksual yg dialami 2 mahasiswi universitas sultan ageng tirtayasa sampai sekarang mandek. Kasus ini di tanganin polresserang1 jadi harus gimana kita ini pak ListyoSigitP ?"
4637,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
4638,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4639,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
4640,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4642,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4645,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4646,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4647,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4649,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4650,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
4651,-1,"Jangan heran jika percumalaporpolisi akan selalu jadi trending topik, selama tidak ada keseriusan untuk membersihkan institusi kepolisian"
4652,-2,"Apa ini yg namanya pura-pura tersangka dan pura-pura dihukum? Mungkin pak mohmahfudmd dan pak ListyoSigitP bisa menjelaskan ke masyarakat tentang hukum dan keadilan itu yg bagaimana, jadi jangan kaget kalo percumalaporpolisi akan selalu jadi trending topik."
4653,2,"Hati hati sinyal hp bisa mengundang petir, kejadian di Komatsu Cakung, Jakarta Utara percumalaporpolisi Nenek IslamJalanKebangkitan"
4654,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4655,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
4656,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4657,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4658,0,"Banyak sang kecewa... Kemudian muncul tagar percumalaporpolisi Apa iyaaa gk di tahan... Bukti video udh viral ke angkasa loowwhhh... Lapor pak DivHumas_Polri ListyoSigitP"
4659,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4660,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4661,-2,"betulkah setiap ancaman hukuman dibawah 5 thn tdk ditahan pak ListyoSigitP DivHumas_Polri Polripresisi , percumalaporpolisi"
4662,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4663,2,"Cukup dengan RETWEET ini, berarti anda CINTA NKRI! . . TangkapBaharSmith PercumaLaporPolisi *cc ListyoSigitP"
4664,-1,"Jomblo bisa apa . percumalaporpolisi Nenek IslamJalanKebangkitan TunasDiBalikSeragamJKT48"
4665,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
4666,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4667,-1,"Untuk masyarakat percumalaporpolisi Yang WAJIB LAPOR cuma tersangka kriminal percumalaporpolisi"
4668,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4669,-1,"hayo tahan pak pelaku penamparan 2 kali dan nendang terhadap pelajar di medan..jangan mentang2 karena satgas PDIP tidak berani nahan...viralkan percumalaporpolisi"
4670,1,"Fakta terbaru: empat anggota laskar Front Pembela Islam (FPI) pengawal Rizieq Syihab yang tewas dalam insiden di KM 50 Tol Jakarta-Cikampek ternyata ditembak sebanyak 11 kali. Informasi selengkapnya bisa kamu tonton di YouTube Narasi KM50MonumenKebiadaban percumalaporpolisi"
4671,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
4672,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4673,-1,"Foto ini mengambarkan percumalaporpolisi benerbada nya, buktinya kasus pelecehan seksual yg dialami 2 mahasiswi universitas sultan ageng tirtayasa sampai sekarang mandek. Kasus ini di tanganin polresserang1 jadi harus gimana kita ini pak ListyoSigitP ?"
4675,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4676,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
4677,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4678,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4679,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4680,2,"Wajar mayoritas masyarakat sdh mulai hilang kepercayaan terhadap institusi ini, karena saking banyaknya oknum yg tdk amanah.. percumalaporpolisi"
4681,0,"Lah udah jelas dia mukul berkali2 cuma wajib lapor. Bukti ada rekaman jelas.. Pasalnya gimana.. percumalaporpolisi"
4682,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
4683,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4685,-5,"Mengenang 26 desember Tsunami Aceh th 2004. IB HRS & FPI langsung ke lokasi bencana & meng-evakuasi korban. Tolong buka mata mu wahai pembenci FPI. Tolong buka telingamu wahai pembenci FPI. Dan tolong bersihkan hatimu wahai pemfitnah FPI. Ikutan Nagar percumalaporpolisi"
4688,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4691,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4693,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4694,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4695,-2,"AREAJULID Korban konsan konsen mulai bermunculan Mereka tahu polisi malas proses yang beginian, capek dan ndak ada cissnya percumalaporpolisi"
4696,-2,"Lalu mengapa polda NTT memakai pasal 340? Pak ListyoSigitP masyarakat sangat percaya polisi, tapi kalau begini, tagar percumalaporpolisi harus kembali ramai di NTT, karena NoViralNoJustice"
4697,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
4698,1,"Enak kali habis mukul cuma wajib lapor~ percumalaporpolisi"
4699,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4700,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4702,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4703,-1,"Serba salah percumalaporpolisi"
4704,1,"Kalau hukum negara udah ngga berguna maka hukum alam yang akan bertindak. percumalaporpolisi"
4705,-1,"Kapan koruptor bisa dihukum begini? percumalaporpolisi"
4707,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
4709,2,"Hati hati sinyal hp bisa mengundang petir, kejadian di Komatsu Cakung, Jakarta Utara percumalaporpolisi Nenek IslamJalanKebangkitan"
4711,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4712,-1,"Allah berfirman, Aku tidak mencipta jin dan manusia melainkan agar beribadah kepada-Ku (QS. Az-Zariyat 56) anya dikamar thailand vs vietnam percumalaporpolisi"
4713,-1,"Allah berfirman, Aku tidak mencipta jin dan manusia melainkan agar beribadah kepada-Ku (Surat Az-zariyat: 56) Tsunami Aceh Pertamina Cappadocia percumalaporpolisi"
4714,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4715,-1,"tajam kebawah , tumpul ke kader PDIP percumalaporpolisi"
4716,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4721,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4722,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4723,1,"Fakta terbaru: empat anggota laskar Front Pembela Islam (FPI) pengawal Rizieq Syihab yang tewas dalam insiden di KM 50 Tol Jakarta-Cikampek ternyata ditembak sebanyak 11 kali. Informasi selengkapnya bisa kamu tonton di YouTube Narasi KM50MonumenKebiadaban percumalaporpolisi"
4724,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4726,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
4727,-2,"percumalaporpolisi LUCU NYA HUKUM DI NEGERI INI!! -Hukuman dibawah 5 thn = wajib lapor. -Di kasus lain ada habaib dihukum dibawah 5 tahun = dipenjara. SUDAH JELAS, HUKUM BERPIHAK PADA PENGUASA!! FVCK!"
4728,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4729,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4730,2,"Cukup dengan RETWEET ini, berarti anda CINTA NKRI! . . TangkapBaharSmith PercumaLaporPolisi *cc ListyoSigitP"
4732,-2,"Teman saya kehilangan motor iventaris kantornya dia lapor untuk minta surat kehilangan untuk laporan kekantor tapi sama pihak kepolisian malah diminta 1,5 Juta percumalaporpolisi"
4733,-2,"percumalaporpolisi LUCU NYA HUKUM DI NEGERI INI!! -Hukuman dibawah 5 thn = wajib lapor. -Di kasus lain ada habaib dihukum dibawah 5 tahun = dipenjara. SUDAH JELAS, HUKUM BERPIHAK PADA PENGUASA!! FVCK!"
4734,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4735,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4736,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4738,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4739,1,"Hanya beda lokasi. Yang menangani tetap satu Institusi. Benarkan Jendral ListyoSigitP ? percumalaporpolisi ."
4741,2,"Udah nggak bisa berharap banyak demi keadilan di Indonesia percumalaporpolisi"
4743,2,"Cukup dengan RETWEET ini, berarti anda CINTA NKRI! . . TangkapBaharSmith PercumaLaporPolisi *cc ListyoSigitP"
4745,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4746,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4747,-1,"Pernah di pukul ormas yang markasnya dihaji juanda...polisi diem....tadi dimarahin satpam salah satu partai yang menjaga rumah ketuanya polisi juga diem...percumalaporpolisi"
4748,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4749,1,"Fakta terbaru: empat anggota laskar Front Pembela Islam (FPI) pengawal Rizieq Syihab yang tewas dalam insiden di KM 50 Tol Jakarta-Cikampek ternyata ditembak sebanyak 11 kali. Informasi selengkapnya bisa kamu tonton di YouTube Narasi KM50MonumenKebiadaban percumalaporpolisi"
4750,-1,"Foto ini mengambarkan percumalaporpolisi benerbada nya, buktinya kasus pelecehan seksual yg dialami 2 mahasiswi universitas sultan ageng tirtayasa sampai sekarang mandek. Kasus ini di tanganin polresserang1 jadi harus gimana kita ini pak ListyoSigitP ?"
4751,-1,"Pak ListyoSigitP hukuman yg ssuai dan berlaku tak di pake baju tahanan, tak diborgol hanya wajib lapor. Kren pak... percumalaporpolisi percumaadapolisi"
4752,0,"Nasib rakyat ... Ade Emon bukan kriminal.. Bebaskan Ade Emon.. Semoga kisah pedih penyuara keadilan tidak membuat rakyat ambil kesimpulan percumalaporpolisi percumalaporpolisi"
4753,-1,"Manipulatif bahasa Kenyataannya sulit utk dilakukan maka slogan tsb utk menutupi ketidakmampuannya. Jadi percumalaporpolisi"
4754,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4755,-1,"democrazymedia percumalaporpolisi ya kan pak ListyoSigitP adil banget hukuman nya soal nya"
4756,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4758,-2,"betulkah setiap ancaman hukuman dibawah 5 thn tdk ditahan pak ListyoSigitP DivHumas_Polri Polripresisi , percumalaporpolisi"
4759,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4760,-1,"Hah dari atasan sampai anggota rendahan kalian tak lebih isi pencundang sampah penegak keadilan percumalaporpolisi"
4761,-1,"Pengalihan isu apalagi ini njirr!! percumalaporpolisi"
4764,-2,"Teman saya kehilangan motor iventaris kantornya dia lapor untuk minta surat kehilangan untuk laporan kekantor tapi sama pihak kepolisian malah diminta 1,5 Juta percumalaporpolisi"
4765,2,"Cukup dengan RETWEET ini, berarti anda CINTA NKRI! . . TangkapBaharSmith PercumaLaporPolisi *cc ListyoSigitP"
4770,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4771,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4772,-1,"Pepesan kosong. Kami tidak percaya kalian percumalaporpolisi"
4774,-3,"percumalaporpolisi percuma laporrrr anjeeeeenggg gua muak sama mereka....sok jancookkkk kontol"
4775,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4776,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4778,-1,"Kalau tagar percumalaporpolisi bergema pertanda kerjamu mengecewakan, gitu lho ListyoSigitP DivHumas_Polri tangkap abu janda karena mengatakan teroris agamanya islam"
4779,1,"Fakta terbaru: empat anggota laskar Front Pembela Islam (FPI) pengawal Rizieq Syihab yang tewas dalam insiden di KM 50 Tol Jakarta-Cikampek ternyata ditembak sebanyak 11 kali. Informasi selengkapnya bisa kamu tonton di YouTube Narasi KM50MonumenKebiadaban percumalaporpolisi"
4780,-1,"Dulu Habib Bahar Bin Smith ditahan atas dugaan penganiayaan. kenapa kader PDIP ini malah istimewa cuma wajib lapor ? percumalaporpolisi"
4781,-2,"detikcom PercumaLaporPolisi Coba pelakunya RAKYAT BIASA."
4782,-2,"AlghifAqsa pulihkanjakarta walhinasional GreenpeaceID YLBHI LBH_Jakarta MurtadhoRoy JJRizal fullmoonfolks madisnur Dandhy_Laksono Kemarin gara gara PercumaLaporPolisi OneDayOneOknum sampe NoViralNoJustice kewalahan mereka menghadapi keadaan yang ada sama mereka (WerCok) Kirain ada perbaikan, yang ada malah lebih parah lagi PercumaViral"
4783,-1,"Vie4nne Lama lama masyarakat akan ambil jalannya masing masing, sudah tidak ada kepercayaan lagi pada polisi, padahal kepercayaan itu tak dapat dibeli dgn materi. Nyawa bayar nyawa, tangan bayar tangan. percumalaporpolisi percumalaporpolisi"
4784,-1,"cc DivHumas_Polri ListyoSigitP Tangkap si Dennysiregar7 Kalau tidak, kami akan Terus Viralkan tagar ini percumalaporpolisi"
4785,0,"Rury_auris ListyoSigitP puanmaharani_ri DPR_RI Puspen_TNI Sepertinya percumalaporpolisi kembali mencuat pak.Netizen semakin geram dgn adanya arogansi seperti ini.semakin melihat bahwa hukum tumpul ke atas tp tajam ke bawah.Kpd siapa lg kami harus mengadu jika polisi yg seharusnya melindungi dan mengayomi rakyat tdk menunjukkan keadilan"
4786,0,"yunartowijaya poldasumut bobbynasution_ ListyoSigitP pak tolong di proses jangan nantinya pelaku hanya minta maaf selesai perkara. Tidak akan ada efek jera untuk arogansi seperti ini. Ini sudah perbuatan yang semena mena. Jangan sampe tagar percumalaporpolisi kembali mencuat."
4787,1,"Maaf,ini hanyaoknum yg kebetulan bernaung di partai penguasa percumalaporpolisi"
4788,2,"NAurumn percumalaporpolisi org kaya mah bebas selama ada duit apa yg ga bisa di beli di rejim ini , hukum ada tp aparatnya jongos semua"
4789,-3,"karena fpi dianggap mengganggu & menggagalkan promosi putri madam di lokasi bencana maka harus dihapus/singkirkan dari area .. di dukung penuh oleh mpud polhukam percumalaporpolisi"
4791,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
4792,0,"laah udh gak aneh polisi mah.. percumalaporpolisi"
4793,-1,"Untuk masyarakat percumalaporpolisi Yang WAJIB LAPOR cuma tersangka kriminal percumalaporpolisi"
4794,-2,"Jadi tersangka penganiayaan pelajar di Medan, Kader PDIP cuma wajib lapor ListyoSigitP DivHumas_Polri Yuk diramaikan agar dunia tau percumalaporpolisi"
